transaction_id,customer_id,region,category,channel,amount,quantity,discount,promo,event_date
26265,1624,AMER,home,partner,43.40,7,0.095,none,2024-04-05
26266,1754,EMEA,toys,retail,55.40,8,0.122,bundle,2024-06-18
26267,1452,LATAM,fashion,online,37.67,3,0.239,none,2024-04-19
26268,1125,LATAM,fashion,online,83.50,6,0.134,coupon,2024-02-21
26269,2429,EMEA,fashion,online,63.96,6,0.066,none,2024-02-02
26270,2264,LATAM,grocery,retail,20.08,6,0.236,none,2024-05-13
26271,2171,EMEA,electronics,mobile,74.26,7,0.031,none,2024-03-09
26272,2331,APAC,fashion,online,64.31,3,0.106,loyalty,2024-10-28
26273,1698,EMEA,grocery,retail,130.86,6,0.241,none,2024-07-23
26274,2176,AMER,fashion,online,24.38,6,0.179,coupon,2024-10-20
26275,2190,LATAM,home,retail,94.82,6,0.149,coupon,2024-05-06
26276,1013,LATAM,home,retail,65.39,7,0.092,none,2024-07-08
26277,2474,LATAM,home,online,60.27,2,0.231,none,2024-02-05
26278,2242,AMER,sports,retail,83.73,2,0.064,none,2024-12-12
26279,1321,EMEA,home,online,34.83,3,0.242,none,2024-02-11
26280,2158,APAC,grocery,retail,30.92,4,0.189,coupon,2024-12-25
26281,1659,APAC,grocery,online,63.09,1,0.201,none,2024-03-20
26282,1684,EMEA,electronics,online,28.01,8,0.191,none,2024-11-21
26283,1145,AMER,home,online,33.16,8,0.123,loyalty,2024-10-07
26284,2251,APAC,grocery,mobile,48.68,1,0.037,none,2024-04-06
26285,1738,LATAM,fashion,online,94.50,8,0.179,coupon,2024-02-28
26286,2275,LATAM,electronics,retail,44.55,8,0.245,coupon,2024-08-27
26287,1618,EMEA,electronics,mobile,75.16,8,0.174,none,2024-06-15
26288,1754,EMEA,sports,online,35.58,2,0.012,coupon,2024-03-22
26289,2088,EMEA,home,online,69.48,5,0.054,none,2024-10-22
26290,1655,LATAM,grocery,mobile,142.20,6,0.247,loyalty,2024-04-17
26291,1419,APAC,home,retail,19.32,6,0.120,coupon,2024-06-08
26292,1174,APAC,sports,partner,35.11,4,0.012,none,2024-07-01
26293,2329,LATAM,grocery,retail,33.42,3,0.034,none,2024-11-05
26294,1043,LATAM,electronics,online,29.80,7,0.194,coupon,2024-11-25
26295,1388,AMER,home,retail,81.92,6,0.144,none,2024-03-21
26296,1781,LATAM,grocery,mobile,60.04,6,0.155,bundle,2024-12-20
26297,1476,APAC,electronics,online,32.58,8,0.053,none,2024-08-16
26298,1867,AMER,home,online,42.47,5,0.130,none,2024-12-11
26299,1414,APAC,fashion,retail,14.53,6,0.164,loyalty,2024-09-22
26300,2082,APAC,electronics,mobile,27.68,4,0.178,none,2024-12-27
26301,1930,AMER,toys,online,35.29,2,0.053,coupon,2024-01-11
26302,1081,AMER,home,retail,107.20,4,0.078,bundle,2024-01-27
26303,1293,AMER,electronics,online,52.87,3,0.215,none,2024-07-20
26304,2071,APAC,fashion,online,17.57,1,0.110,none,2024-05-05
26305,2011,AMER,electronics,online,108.73,3,0.014,none,2024-08-13
26306,1479,AMER,grocery,online,33.03,7,0.101,bundle,2024-05-10
26307,2009,LATAM,fashion,online,52.35,5,0.119,none,2024-03-08
26308,2062,EMEA,electronics,partner,120.15,4,0.094,none,2024-06-07
26309,2305,AMER,fashion,retail,60.66,4,0.050,coupon,2024-09-15
26310,1695,LATAM,home,online,45.34,1,0.047,coupon,2024-05-03
26311,2025,EMEA,grocery,mobile,96.97,7,0.064,none,2024-09-23
26312,2490,AMER,grocery,retail,84.47,6,0.179,coupon,2024-04-23
26313,2302,APAC,toys,retail,72.15,5,0.119,none,2024-06-27
26314,1773,LATAM,electronics,retail,74.70,3,0.035,coupon,2024-06-20
26315,2324,AMER,electronics,mobile,44.69,2,0.006,loyalty,2024-11-18
26316,1381,LATAM,fashion,partner,78.44,5,0.180,none,2024-03-23
26317,1337,APAC,fashion,online,38.77,1,0.056,none,2024-04-14
26318,1227,AMER,electronics,retail,94.07,1,0.241,none,2024-10-12
26319,1603,EMEA,grocery,retail,106.00,5,0.120,coupon,2024-03-19
26320,1118,AMER,grocery,online,44.34,4,0.185,none,2024-08-24
26321,2121,APAC,fashion,online,73.33,2,0.058,bundle,2024-05-12
26322,1063,AMER,home,online,74.86,3,0.047,none,2024-05-21
26323,1661,LATAM,sports,online,43.71,4,0.215,coupon,2024-07-25
26324,1320,EMEA,sports,online,44.85,2,0.067,none,2024-08-01
26325,2320,LATAM,grocery,online,36.24,8,0.073,none,2024-11-08
26326,1943,AMER,home,online,34.42,6,0.069,coupon,2024-09-03
26327,1386,AMER,toys,online,59.15,4,0.233,coupon,2024-01-06
26328,2418,AMER,home,online,59.87,7,0.118,none,2024-05-10
26329,2313,LATAM,grocery,retail,175.31,7,0.034,bundle,2024-07-20
26330,1488,AMER,sports,retail,44.21,7,0.131,none,2024-05-10
26331,2465,EMEA,electronics,retail,116.11,8,0.004,none,2024-10-02
26332,1847,LATAM,sports,mobile,24.09,5,0.171,none,2024-05-24
26333,1966,APAC,grocery,online,56.86,1,0.060,none,2024-08-22
26334,2451,APAC,home,retail,38.34,7,0.233,none,2024-02-24
26335,1859,AMER,electronics,online,132.71,4,0.102,none,2024-12-03
26336,1475,LATAM,fashion,online,109.35,4,0.147,coupon,2024-05-23
26337,2133,AMER,fashion,online,45.21,8,0.034,none,2024-09-02
26338,1023,APAC,home,retail,35.79,5,0.033,coupon,2024-03-27
26339,1828,EMEA,sports,retail,87.12,2,0.216,none,2024-09-08
26340,1963,AMER,electronics,retail,119.29,2,0.107,coupon,2024-11-17
26341,1041,APAC,home,online,106.81,7,0.062,bundle,2024-01-20
26342,2421,AMER,fashion,online,25.87,4,0.059,none,2024-10-15
26343,2086,APAC,grocery,partner,49.61,8,0.200,bundle,2024-03-27
26344,1025,EMEA,toys,mobile,57.93,7,0.181,none,2024-12-26
26345,2032,AMER,grocery,retail,55.24,4,0.172,loyalty,2024-02-27
26346,1540,LATAM,sports,mobile,51.06,2,0.198,bundle,2024-07-27
26347,2204,AMER,fashion,online,43.23,1,0.043,none,2024-03-20
26348,2325,LATAM,toys,online,24.89,6,0.237,bundle,2024-03-04
26349,1945,AMER,toys,mobile,31.52,1,0.046,none,2024-03-08
26350,1816,EMEA,grocery,retail,47.09,7,0.128,none,2024-04-27
26351,2122,AMER,electronics,online,76.94,7,0.229,bundle,2024-10-02
26352,1290,EMEA,grocery,online,65.20,1,0.094,loyalty,2024-07-08
26353,2367,AMER,home,mobile,25.18,8,0.017,none,2024-03-27
26354,2079,EMEA,toys,online,87.24,3,0.036,none,2024-03-11
26355,1638,EMEA,toys,online,41.95,1,0.057,coupon,2024-02-03
26356,1778,LATAM,toys,mobile,29.22,4,0.050,none,2024-04-27
26357,2101,APAC,home,online,81.03,2,0.208,coupon,2024-04-26
26358,2207,APAC,grocery,mobile,57.03,1,0.131,none,2024-07-13
26359,1515,EMEA,sports,online,48.20,6,0.024,none,2024-05-16
26360,1175,AMER,sports,retail,64.01,4,0.190,bundle,2024-06-26
26361,1706,EMEA,grocery,online,86.84,8,0.101,coupon,2024-06-18
26362,1933,EMEA,grocery,online,52.18,6,0.003,none,2024-03-18
26363,1833,EMEA,grocery,retail,103.94,6,0.157,none,2024-06-08
26364,1624,AMER,electronics,online,84.98,3,0.089,none,2024-01-15
26365,1357,EMEA,grocery,online,48.94,6,0.020,coupon,2024-05-11
26366,2303,EMEA,fashion,mobile,41.80,2,0.186,none,2024-08-27
26367,2075,LATAM,fashion,retail,100.71,1,0.241,bundle,2024-04-11
26368,2442,APAC,sports,retail,73.35,3,0.057,none,2024-08-20
26369,1402,EMEA,fashion,online,46.56,3,0.098,none,2024-08-11
26370,1240,EMEA,grocery,retail,97.07,2,0.234,bundle,2024-10-16
26371,2121,APAC,fashion,online,31.20,3,0.054,none,2024-07-23
26372,1340,LATAM,sports,online,34.65,1,0.109,coupon,2024-09-02
26373,1757,EMEA,sports,retail,14.66,4,0.060,none,2024-10-08
26374,2243,APAC,sports,online,82.83,7,0.034,bundle,2024-12-16
26375,1113,EMEA,electronics,mobile,72.47,1,0.003,none,2024-06-15
26376,2336,APAC,home,online,48.64,5,0.156,coupon,2024-06-27
26377,2216,AMER,grocery,mobile,24.47,1,0.035,none,2024-11-24
26378,1066,AMER,grocery,retail,39.71,5,0.111,none,2024-11-14
26379,2195,APAC,sports,online,66.15,5,0.017,none,2024-07-12
26380,1009,APAC,fashion,retail,48.35,4,0.001,bundle,2024-05-13
26381,1109,APAC,sports,partner,117.70,3,0.095,none,2024-02-04
26382,2454,LATAM,sports,mobile,26.75,7,0.129,none,2024-01-15
26383,1851,EMEA,sports,online,137.91,4,0.195,none,2024-06-17
26384,1543,AMER,electronics,online,53.36,3,0.048,none,2024-10-13
26385,1506,EMEA,grocery,online,64.60,5,0.046,loyalty,2024-07-11
26386,1505,EMEA,toys,retail,64.35,8,0.176,none,2024-12-08
26387,2239,EMEA,toys,mobile,100.39,4,0.044,none,2024-03-28
26388,1367,AMER,grocery,retail,54.69,1,0.210,none,2024-07-08
26389,1659,APAC,grocery,online,70.70,8,0.114,bundle,2024-10-01
26390,2277,EMEA,grocery,retail,29.45,5,0.004,none,2024-08-13
26391,2030,EMEA,home,mobile,62.39,6,0.156,bundle,2024-07-08
26392,2401,LATAM,toys,mobile,46.78,2,0.098,none,2024-01-05
26393,1518,AMER,fashion,online,65.29,8,0.033,bundle,2024-12-15
26394,1039,AMER,grocery,online,111.47,6,0.114,none,2024-02-22
26395,1949,AMER,electronics,mobile,44.56,4,0.029,none,2024-04-12
26396,1317,EMEA,grocery,online,29.80,6,0.126,loyalty,2024-09-09
26397,1764,LATAM,toys,retail,33.10,8,0.030,none,2024-08-11
26398,1306,LATAM,fashion,online,81.79,3,0.084,coupon,2024-09-13
26399,1660,AMER,toys,online,98.96,8,0.098,none,2024-08-24
26400,1387,AMER,sports,partner,55.78,4,0.088,coupon,2024-09-21
26401,1033,APAC,grocery,mobile,51.86,2,0.184,coupon,2024-01-18
26402,2050,APAC,fashion,online,80.45,6,0.064,none,2024-09-04
26403,1847,LATAM,sports,retail,56.09,3,0.027,none,2024-01-15
26404,1279,EMEA,fashion,retail,86.40,1,0.119,none,2024-04-25
26405,1663,LATAM,sports,online,102.86,5,0.222,bundle,2024-12-12
26406,1470,LATAM,toys,retail,134.65,2,0.087,none,2024-12-03
26407,1661,LATAM,electronics,retail,49.18,5,0.240,none,2024-03-10
26408,1649,APAC,electronics,online,76.62,4,0.126,coupon,2024-07-23
26409,2091,LATAM,electronics,mobile,36.93,6,0.100,none,2024-10-12
26410,2422,APAC,fashion,online,36.49,6,0.123,none,2024-04-24
26411,1957,AMER,fashion,online,37.65,3,0.016,none,2024-04-19
26412,1241,APAC,home,mobile,42.77,8,0.039,none,2024-10-01
26413,2082,APAC,home,mobile,59.83,7,0.077,bundle,2024-03-02
26414,1532,APAC,toys,online,35.36,4,0.230,none,2024-09-21
26415,1528,EMEA,grocery,online,172.25,5,0.133,none,2024-03-06
26416,1843,EMEA,grocery,retail,116.69,8,0.049,coupon,2024-01-09
26417,2204,AMER,toys,retail,74.36,4,0.235,coupon,2024-08-02
26418,1199,APAC,grocery,retail,54.62,4,0.097,coupon,2024-05-04
26419,2094,AMER,grocery,online,43.48,2,0.096,none,2024-10-28
26420,2447,AMER,grocery,online,35.37,5,0.088,none,2024-03-01
26421,1631,APAC,home,retail,75.44,6,0.049,coupon,2024-04-14
26422,2106,LATAM,home,retail,64.01,1,0.245,none,2024-06-11
26423,2301,EMEA,grocery,retail,33.20,6,0.153,none,2024-03-03
26424,1971,EMEA,grocery,online,107.50,5,0.225,loyalty,2024-07-07
26425,2384,LATAM,home,retail,54.14,1,0.123,none,2024-09-21
26426,1992,LATAM,home,online,106.55,8,0.087,none,2024-09-03
26427,1576,EMEA,home,online,65.38,6,0.151,none,2024-09-01
26428,1955,AMER,grocery,retail,85.99,6,0.125,none,2024-08-21
26429,2043,EMEA,grocery,retail,55.64,1,0.164,none,2024-06-09
26430,2001,EMEA,sports,online,42.09,3,0.081,none,2024-09-15
26431,1759,EMEA,grocery,online,109.71,8,0.069,none,2024-05-22
26432,1750,LATAM,sports,retail,66.77,7,0.110,loyalty,2024-04-18
26433,1095,APAC,grocery,retail,62.79,2,0.121,loyalty,2024-12-17
26434,1520,APAC,grocery,retail,77.26,3,0.093,bundle,2024-07-12
26435,1627,LATAM,fashion,online,21.61,1,0.166,none,2024-04-14
26436,1040,LATAM,home,mobile,62.23,4,0.071,coupon,2024-06-11
26437,2225,EMEA,sports,retail,93.48,5,0.157,loyalty,2024-01-07
26438,1399,AMER,home,online,39.58,8,0.104,bundle,2024-04-05
26439,1328,APAC,fashion,online,54.01,1,0.029,bundle,2024-10-11
26440,2498,LATAM,electronics,retail,65.79,3,0.033,bundle,2024-07-19
26441,1403,APAC,fashion,online,23.35,5,0.044,coupon,2024-09-25
26442,1796,LATAM,fashion,online,77.91,3,0.020,loyalty,2024-02-10
26443,1373,LATAM,grocery,partner,41.58,3,0.118,none,2024-04-13
26444,1901,AMER,grocery,online,54.16,5,0.093,none,2024-05-13
26445,1178,EMEA,grocery,online,45.40,5,0.062,coupon,2024-01-19
26446,1869,AMER,electronics,retail,47.73,7,0.002,none,2024-12-16
26447,2355,EMEA,home,online,62.56,1,0.218,none,2024-03-04
26448,1416,EMEA,home,retail,55.66,1,0.186,coupon,2024-07-23
26449,2371,LATAM,home,online,58.72,5,0.077,bundle,2024-05-27
26450,2011,AMER,grocery,retail,62.58,4,0.047,none,2024-11-22
26451,1720,AMER,toys,online,41.11,8,0.181,none,2024-11-16
26452,1304,LATAM,sports,online,24.38,8,0.243,none,2024-09-07
26453,1784,EMEA,electronics,online,52.39,4,0.130,none,2024-01-26
26454,1794,AMER,sports,online,57.76,3,0.192,none,2024-08-09
26455,1754,EMEA,home,online,93.99,8,0.165,none,2024-06-08
26456,2232,EMEA,grocery,retail,53.67,8,0.243,none,2024-10-18
26457,1247,AMER,grocery,retail,37.17,2,0.010,none,2024-05-03
26458,1689,LATAM,fashion,online,65.48,5,0.107,none,2024-05-02
26459,2355,EMEA,toys,online,74.36,6,0.231,bundle,2024-12-23
26460,2419,LATAM,electronics,mobile,48.23,4,0.119,coupon,2024-10-15
26461,2129,APAC,grocery,online,44.39,4,0.025,none,2024-08-09
26462,2432,AMER,grocery,retail,31.26,3,0.237,bundle,2024-04-17
26463,1160,LATAM,home,online,41.51,8,0.061,coupon,2024-07-05
26464,2400,EMEA,electronics,online,70.00,6,0.217,none,2024-02-05
26465,1729,AMER,grocery,online,20.93,6,0.084,none,2024-04-23
26466,1289,LATAM,grocery,online,106.53,4,0.147,none,2024-05-10
26467,1061,APAC,electronics,partner,58.88,5,0.158,loyalty,2024-12-18
26468,1258,EMEA,fashion,online,25.98,5,0.146,none,2024-05-20
26469,1493,APAC,sports,online,118.35,4,0.241,none,2024-05-23
26470,2450,EMEA,grocery,retail,42.55,4,0.231,bundle,2024-07-28
26471,2093,LATAM,electronics,retail,66.67,6,0.215,coupon,2024-05-07
26472,1487,AMER,home,mobile,63.63,6,0.088,bundle,2024-08-04
26473,1184,AMER,home,retail,64.05,5,0.109,none,2024-11-06
26474,1595,AMER,grocery,retail,74.00,6,0.177,bundle,2024-07-14
26475,1073,AMER,toys,online,54.06,8,0.154,none,2024-05-26
26476,1162,AMER,electronics,online,74.23,1,0.054,none,2024-05-20
26477,1245,APAC,toys,online,61.07,6,0.183,none,2024-06-19
26478,1380,AMER,electronics,mobile,52.93,8,0.146,none,2024-01-05
26479,1537,LATAM,fashion,online,52.96,4,0.242,none,2024-12-02
26480,1277,AMER,grocery,retail,69.70,6,0.108,none,2024-12-13
26481,2421,AMER,electronics,mobile,66.03,3,0.055,loyalty,2024-08-01
26482,1245,APAC,home,online,42.14,5,0.189,coupon,2024-10-23
26483,1354,AMER,sports,online,56.90,6,0.018,none,2024-09-01
26484,1259,EMEA,toys,mobile,33.63,6,0.127,none,2024-02-08
26485,1025,EMEA,grocery,online,33.02,8,0.089,coupon,2024-08-27
26486,1020,APAC,electronics,retail,66.13,6,0.013,none,2024-07-26
26487,1090,AMER,toys,online,178.79,3,0.072,none,2024-07-11
26488,1933,EMEA,electronics,mobile,67.57,8,0.045,loyalty,2024-07-04
26489,2007,LATAM,electronics,retail,25.86,1,0.018,none,2024-11-04
26490,1314,AMER,electronics,retail,34.28,5,0.118,none,2024-05-15
26491,1732,LATAM,toys,online,16.71,1,0.104,none,2024-03-02
26492,1867,AMER,electronics,online,65.21,8,0.221,coupon,2024-07-21
26493,2416,LATAM,home,mobile,58.51,4,0.093,none,2024-04-06
26494,2397,LATAM,electronics,online,48.81,5,0.204,bundle,2024-05-23
26495,2042,LATAM,home,online,50.26,6,0.020,coupon,2024-08-18
26496,1653,APAC,grocery,mobile,115.02,1,0.207,none,2024-09-15
26497,1415,AMER,grocery,online,47.46,1,0.242,none,2024-09-25
26498,1911,LATAM,electronics,retail,50.69,5,0.091,none,2024-10-07
26499,1592,LATAM,electronics,online,95.14,1,0.208,bundle,2024-05-16
26500,1422,LATAM,grocery,mobile,40.70,6,0.163,none,2024-05-12
26501,2173,LATAM,grocery,online,50.85,5,0.125,coupon,2024-12-13
26502,1334,APAC,home,retail,33.86,8,0.035,bundle,2024-03-01
26503,1374,APAC,sports,online,20.72,2,0.059,none,2024-01-28
26504,1066,AMER,toys,retail,65.47,7,0.113,bundle,2024-03-23
26505,2406,EMEA,toys,mobile,43.89,8,0.091,coupon,2024-09-27
26506,1865,LATAM,grocery,partner,23.01,7,0.135,loyalty,2024-10-19
26507,2205,AMER,toys,online,26.54,3,0.010,coupon,2024-02-22
26508,2208,AMER,toys,online,122.74,1,0.207,coupon,2024-10-24
26509,1694,APAC,fashion,retail,60.10,7,0.072,coupon,2024-01-09
26510,2234,LATAM,toys,online,28.48,6,0.006,coupon,2024-10-04
26511,1075,AMER,electronics,online,99.73,5,0.118,none,2024-11-06
26512,2464,LATAM,fashion,mobile,105.96,8,0.125,none,2024-06-12
26513,2116,LATAM,sports,online,111.43,2,0.177,coupon,2024-12-08
26514,2251,APAC,toys,mobile,49.32,3,0.168,bundle,2024-07-03
26515,2285,APAC,electronics,mobile,60.81,2,0.217,none,2024-05-09
26516,1872,LATAM,sports,mobile,84.04,6,0.134,none,2024-04-02
26517,1718,EMEA,grocery,retail,59.07,2,0.010,none,2024-02-24
26518,1764,LATAM,home,retail,70.68,2,0.169,loyalty,2024-11-13
26519,1775,EMEA,grocery,online,45.84,6,0.211,none,2024-05-03
26520,2020,AMER,electronics,mobile,76.89,6,0.032,none,2024-04-16
26521,2489,LATAM,toys,online,152.83,4,0.027,none,2024-08-27
26522,1021,AMER,home,retail,74.36,1,0.214,coupon,2024-03-09
26523,1372,APAC,grocery,online,76.82,8,0.242,coupon,2024-05-13
26524,1814,AMER,home,mobile,145.62,7,0.203,none,2024-07-23
26525,1826,LATAM,grocery,online,61.77,1,0.233,bundle,2024-06-21
26526,1127,EMEA,grocery,mobile,33.40,2,0.153,none,2024-08-21
26527,1688,LATAM,grocery,retail,79.10,1,0.039,loyalty,2024-11-14
26528,1923,LATAM,electronics,online,72.56,6,0.093,coupon,2024-02-01
26529,2490,AMER,home,partner,100.69,7,0.127,bundle,2024-10-11
26530,1526,EMEA,grocery,online,54.32,8,0.064,coupon,2024-01-22
26531,2405,AMER,grocery,mobile,61.79,1,0.008,none,2024-07-14
26532,1811,APAC,sports,retail,24.16,1,0.029,loyalty,2024-02-25
26533,1809,APAC,electronics,online,105.71,8,0.049,bundle,2024-11-16
26534,1214,EMEA,electronics,mobile,59.11,2,0.122,none,2024-10-01
26535,1099,LATAM,fashion,online,27.85,6,0.211,none,2024-02-07
26536,1096,EMEA,home,retail,66.56,6,0.105,loyalty,2024-04-05
26537,1469,EMEA,sports,retail,24.15,8,0.168,coupon,2024-04-16
26538,1351,APAC,toys,online,37.67,8,0.250,loyalty,2024-10-13
26539,1743,LATAM,home,online,117.85,5,0.223,none,2024-09-03
26540,1480,APAC,sports,online,140.06,6,0.184,none,2024-08-03
26541,1086,AMER,fashion,online,56.41,7,0.031,coupon,2024-12-17
26542,1723,LATAM,grocery,retail,27.18,4,0.219,none,2024-05-01
26543,2185,EMEA,grocery,partner,71.36,7,0.250,loyalty,2024-01-07
26544,2045,LATAM,electronics,mobile,38.87,6,0.146,none,2024-05-11
26545,1394,LATAM,home,online,73.96,6,0.185,none,2024-12-03
26546,1639,APAC,home,retail,34.96,6,0.025,none,2024-09-17
26547,1014,EMEA,toys,retail,44.14,2,0.119,none,2024-09-25
26548,2232,EMEA,toys,retail,134.53,7,0.031,none,2024-07-19
26549,1088,LATAM,fashion,retail,76.21,8,0.069,none,2024-08-11
26550,1941,AMER,home,retail,36.29,5,0.117,none,2024-08-14
26551,1518,AMER,electronics,retail,103.73,6,0.218,none,2024-09-27
26552,1148,AMER,toys,retail,28.54,6,0.062,none,2024-06-19
26553,1782,LATAM,electronics,retail,56.92,6,0.018,none,2024-12-09
26554,2391,EMEA,grocery,partner,115.30,7,0.060,none,2024-06-04
26555,1953,EMEA,electronics,online,46.19,6,0.121,none,2024-10-11
26556,1260,LATAM,grocery,mobile,60.63,1,0.107,coupon,2024-09-17
26557,1759,EMEA,electronics,online,151.15,5,0.233,loyalty,2024-10-02
26558,1457,EMEA,electronics,online,118.83,1,0.009,none,2024-04-08
26559,2302,APAC,grocery,online,32.29,3,0.052,none,2024-06-04
26560,1543,AMER,toys,mobile,48.72,5,0.089,coupon,2024-10-06
26561,2321,APAC,grocery,retail,100.66,7,0.102,none,2024-07-20
26562,1636,APAC,grocery,retail,63.36,3,0.128,coupon,2024-04-02
26563,1254,APAC,home,mobile,71.87,8,0.232,loyalty,2024-06-25
26564,1189,AMER,sports,online,85.16,3,0.183,none,2024-01-23
26565,2248,LATAM,home,retail,27.29,7,0.218,bundle,2024-07-21
26566,1700,EMEA,home,retail,56.60,8,0.160,none,2024-11-20
26567,1105,AMER,electronics,online,110.64,1,0.012,none,2024-01-06
26568,1347,APAC,home,retail,46.26,2,0.067,loyalty,2024-07-13
26569,1393,LATAM,grocery,online,76.06,6,0.064,coupon,2024-08-13
26570,1233,AMER,electronics,online,58.30,4,0.181,loyalty,2024-04-13
26571,2179,LATAM,grocery,partner,62.15,8,0.086,loyalty,2024-06-21
26572,1452,LATAM,fashion,mobile,49.47,3,0.150,coupon,2024-05-14
26573,1497,EMEA,sports,online,80.99,5,0.125,bundle,2024-11-28
26574,1727,APAC,fashion,mobile,38.53,5,0.143,none,2024-12-14
26575,1839,APAC,sports,mobile,70.27,4,0.194,none,2024-03-11
26576,1280,LATAM,electronics,retail,58.63,3,0.033,bundle,2024-10-20
26577,1816,EMEA,fashion,online,108.74,5,0.180,none,2024-04-11
26578,1007,APAC,grocery,mobile,78.50,2,0.221,none,2024-11-24
26579,1679,APAC,fashion,retail,19.65,5,0.146,loyalty,2024-02-07
26580,1996,APAC,grocery,mobile,32.64,8,0.137,none,2024-02-24
26581,1833,EMEA,electronics,retail,38.96,7,0.120,none,2024-01-08
26582,2450,EMEA,sports,retail,54.76,6,0.030,none,2024-03-05
26583,2055,AMER,sports,retail,61.79,4,0.166,bundle,2024-07-16
26584,1945,AMER,sports,online,64.71,2,0.131,none,2024-07-05
26585,2142,LATAM,electronics,retail,97.17,4,0.136,none,2024-11-24
26586,1523,LATAM,home,retail,286.80,5,0.139,none,2024-08-13
26587,2489,LATAM,home,retail,81.46,4,0.167,none,2024-10-09
26588,2045,LATAM,electronics,retail,23.22,3,0.144,bundle,2024-12-24
26589,1110,LATAM,grocery,online,74.07,1,0.060,none,2024-06-13
26590,2105,APAC,grocery,online,84.32,2,0.066,coupon,2024-07-05
26591,1615,LATAM,toys,retail,67.51,4,0.157,bundle,2024-11-22
26592,2498,LATAM,home,online,32.72,2,0.197,none,2024-12-19
26593,1655,LATAM,toys,partner,89.16,5,0.046,bundle,2024-01-17
26594,1002,EMEA,fashion,online,26.84,7,0.014,coupon,2024-05-15
26595,1221,LATAM,home,retail,53.35,7,0.129,none,2024-12-19
